ID,Name,Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
1717,Timothy Jones,13,Female,New Scott,12th,5.1,5.2,73,8,1.4,4,1,3,0,2.1,75,5,3.2,2.2,1.5,Other,7,7.4,10.0
2672,Karen Arnold,15,Male,South Darryl,9th,5.8,8.2,62,2,0.0,8,7,7,1,1.1,138,16,3.8,2.6,1.5,Browsing,1,4.1,10.0
1248,Ms. Diana Martinez DDS,18,Male,West Bobbyborough,10th,3.1,5.0,92,0,0.5,2,1,7,0,1.2,93,9,2.4,2.7,0.7,Other,3,7.2,9.4
295,Kimberly Adams,13,Female,Port Charles,10th,7.0,5.7,57,3,0.9,2,4,10,1,1.1,57,12,4.8,1.2,1.0,Education,7,5.4,10.0
589,Joseph Arnold,16,Other,Ernestburgh,8th,4.9,7.1,66,7,2.1,10,1,6,0,0.6,40,18,4.3,3.1,1.2,Browsing,4,5.2,10.0
1282,Isabel Rios,17,Female,North Michelle,10th,3.7,5.5,84,1,0.5,10,5,6,0,0.8,98,6,3.0,0.9,1.3,Social Media,3,4.5,8.0
1423,Mark Edwards,17,Male,Robinsonmouth,11th,1.6,5.8,79,4,2.0,4,9,6,1,0.9,126,6,3.1,0.1,0.0,Other,10,5.8,5.6
2350,Thomas Martin,15,Other,New Suzanne,7th,4.3,4.3,54,6,1.3,4,6,5,1,0.6,144,12,3.4,1.8,1.6,Gaming,3,6.1,10.0
1427,Katelyn Walker,15,Female,New Johnmouth,8th,6.4,5.7,50,10,0.3,5,10,4,1,0.8,117,18,3.1,2.8,2.0,Other,1,1.9,10.0
2253,Jeffrey Taylor,15,Other,Karenstad,11th,8.2,6.3,62,3,0.4,10,10,10,0,1.2,21,15,1.5,1.3,0.8,Gaming,10,4.9,10.0
426,Curtis Jones,19,Other,Shaneburgh,7th,5.2,7.4,87,9,0.2,6,3,9,1,1.5,57,13,2.2,0.7,1.8,Browsing,9,6.9,8.1
535,Melissa Gordon,15,Male,Julieshire,11th,2.2,5.1,65,5,2.3,5,4,2,0,0.8,148,12,2.5,1.2,1.1,Social Media,4,7.7,8.7
1055,Brent Johnson,13,Female,Michaelstad,9th,8.1,6.1,60,0,0.1,10,10,10,1,0.7,23,16,3.5,0.1,0.9,Other,1,6.5,10.0
1865,Tiffany Brown,18,Other,West James,9th,6.2,7.2,58,10,0.7,3,6,4,1,1.0,31,12,2.3,0.5,2.4,Social Media,7,7.5,8.4
2505,Elizabeth Huber,19,Female,Keithchester,10th,8.1,4.5,59,8,1.2,1,8,8,1,0.6,48,11,1.9,1.2,1.4,Other,9,4.9,10.0
1426,Wendy Clayton,14,Other,East April,9th,3.7,5.1,56,1,1.7,1,10,2,1,0.8,99,6,1.7,1.7,1.6,Other,4,7.6,7.7
133,Sandra Hanson,14,Female,East Calebburgh,10th,6.8,5.5,55,1,0.6,9,10,10,0,1.1,129,10,3.2,2.6,0.7,Browsing,8,4.9,10.0
1838,Jessica Walker,15,Male,Claymouth,8th,4.3,6.1,59,10,0.6,4,3,6,0,0.6,88,15,2.0,0.3,0.2,Other,8,2.6,8.3
1826,Martin Hammond,16,Female,East Robertville,8th,5.8,7.6,87,9,1.1,10,1,1,1,1.5,71,8,2.3,0.6,2.7,Other,4,6.2,7.9
422,David Hays,17,Other,South Susan,9th,6.3,6.5,94,8,1.7,7,9,10,0,0.5,85,5,1.9,0.2,0.8,Education,4,8.7,7.8
2659,Ann Bennett,15,Female,New Kristin,8th,3.5,6.6,92,7,2.2,4,5,6,0,1.6,29,15,3.4,1.6,1.1,Gaming,2,8.9,8.8
2029,Cheyenne Quinn,17,Female,South Hectorton,8th,5.9,7.2,64,7,0.6,7,2,10,1,1.2,58,20,1.6,1.5,1.5,Gaming,6,3.4,10.0
2990,Christine Davenport,18,Other,East Jeffreyburgh,10th,5.1,7.1,93,9,2.3,2,2,8,0,0.4,25,6,3.8,1.4,1.1,Browsing,6,6.8,8.4
1369,Andrea Ramirez,18,Other,Gloriaville,7th,5.1,7.2,52,8,2.0,3,10,3,1,1.8,74,12,2.9,1.3,1.7,Gaming,1,6.1,9.6
557,Ashley Cowan,16,Other,New Barbara,12th,7.3,8.1,58,9,0.0,9,9,4,0,0.9,39,18,3.0,0.0,1.9,Education,1,6.3,10.0
2044,Tiffany Bailey,16,Other,Michaelstad,12th,2.9,5.5,85,9,0.2,7,3,2,0,0.3,126,15,2.8,1.8,0.8,Browsing,9,3.8,10.0
1487,Barbara Woods,17,Male,New April,9th,3.2,6.4,58,0,0.9,1,1,3,1,0.6,87,5,0.7,3.2,0.0,Gaming,2,5.0,6.6
2680,Ruth Goodwin,17,Female,Port Jackmouth,11th,5.0,8.1,65,9,1.1,6,10,7,1,0.7,84,18,2.2,1.7,0.6,Social Media,7,4.7,10.0
571,Ivan Dillon,17,Female,Danieltown,7th,5.4,5.1,75,10,0.3,2,2,7,0,1.0,66,19,2.6,0.8,1.6,Social Media,3,2.8,10.0
353,Lisa Adams,14,Female,North Danastad,11th,3.2,7.3,74,1,0.2,6,8,7,1,1.4,106,11,1.8,0.3,1.4,Social Media,9,5.3,6.0
92,Michael Farmer,17,Male,Guerrafort,12th,5.2,6.6,56,10,0.9,6,8,4,0,0.5,98,16,2.4,1.4,1.0,Other,5,8.1,10.0
2563,Ian Orozco,18,Other,Boothhaven,12th,0.9,5.9,62,6,1.0,10,4,1,1,1.3,55,17,3.3,2.3,1.1,Social Media,7,6.2,8.0
2534,Donna Adams,14,Other,Tiffanyville,8th,2.5,7.2,82,8,0.0,5,8,6,1,0.8,105,6,0.9,1.6,1.1,Browsing,7,9.9,4.7
1171,Jessica Day,14,Other,Port Jamesside,9th,4.2,3.9,50,7,1.7,9,4,6,0,1.6,127,14,4.3,2.6,1.7,Gaming,7,4.4,10.0
2249,Jessica Lewis,19,Female,Hullfurt,11th,6.2,4.8,62,8,1.1,9,1,2,1,0.5,45,11,2.7,0.7,0.8,Other,5,6.8,10.0
1286,Carly Banks,18,Other,Hutchinsonhaven,11th,5.7,4.0,68,3,0.0,7,9,10,1,0.3,149,8,4.6,1.6,0.8,Social Media,6,4.7,10.0
1703,Angela Colon,14,Male,Ryanstad,8th,3.7,9.9,50,6,1.9,7,9,9,0,1.5,147,13,3.3,1.8,0.9,Social Media,7,3.8,9.4
1469,Kristin Bolton,14,Female,New Tiffany,12th,7.1,3.0,87,8,1.6,7,1,3,1,1.4,79,12,3.1,1.6,0.6,Browsing,3,5.7,10.0
1908,Angela Simmons,17,Female,Powellberg,11th,7.1,7.3,85,6,0.0,9,7,5,0,1.1,92,11,2.8,1.3,0.0,Education,8,7.5,10.0
1478,Yvette Holland,13,Other,Whitefort,9th,4.9,6.6,56,9,1.8,2,7,5,0,1.0,53,7,2.0,0.0,0.5,Education,2,7.3,6.1
698,Anthony Allen,18,Female,South Stephanieton,12th,4.0,5.7,55,0,1.4,4,5,2,1,1.3,48,18,2.7,3.0,0.7,Other,8,8.3,10.0
2507,John Cochran,18,Male,Port Saraport,8th,2.9,8.1,57,9,2.6,8,8,8,1,0.9,93,6,2.4,1.7,2.0,Browsing,6,7.6,6.0
349,Michelle Neal,17,Female,West Danielland,10th,2.6,6.9,86,2,1.6,4,7,5,1,0.8,44,9,2.2,2.2,2.9,Other,10,5.1,6.2
1645,Jill Ray,17,Male,Richardsonport,9th,5.7,4.9,99,10,1.7,2,1,8,0,0.6,133,17,4.2,2.8,1.0,Education,7,2.1,10.0
2347,Joanna Jones,15,Other,Lake Dianechester,9th,7.8,9.9,70,0,1.0,10,6,10,0,0.5,95,12,2.0,2.1,0.4,Other,7,7.9,10.0
2432,James Cole,16,Female,West Donaldfurt,8th,9.1,6.2,85,4,2.4,8,3,3,0,1.5,33,17,3.3,0.1,1.6,Browsing,4,7.5,10.0
2169,Frances Walsh,19,Male,West Mikeberg,11th,7.0,7.9,61,5,0.4,5,5,9,0,2.1,143,17,2.5,3.7,1.0,Education,10,8.3,10.0
1138,Daniel Wallace,19,Male,Jasonmouth,9th,6.4,6.1,97,8,2.0,5,7,1,1,0.2,31,8,3.4,1.7,0.2,Browsing,7,5.2,10.0
1798,Matthew Glass,13,Other,Wrightfurt,11th,5.2,7.0,65,1,2.7,5,7,3,1,0.8,22,7,1.8,3.2,0.0,Browsing,4,6.4,8.5
1545,Joseph Montgomery,13,Female,Lesterfort,8th,7.4,4.3,77,0,0.0,1,1,1,0,1.0,133,20,1.8,0.1,0.1,Gaming,10,9.3,10.0
2837,Zachary Lee,18,Female,Mcculloughfurt,9th,6.6,7.2,97,6,0.5,9,7,5,1,0.5,35,13,4.9,0.1,1.6,Education,5,4.9,10.0
2821,Sharon Roth,16,Female,Lake Molly,7th,7.7,6.9,81,10,1.3,5,2,9,0,1.7,75,16,3.8,2.9,0.0,Other,6,4.8,10.0
1340,John Buchanan,19,Other,Nicholashaven,9th,4.2,6.4,84,6,1.4,4,8,10,0,1.1,86,5,2.1,0.0,1.0,Social Media,3,3.7,5.8
2491,Elizabeth Thompson,17,Other,Port Paulfurt,12th,6.4,3.8,90,6,1.0,4,5,7,1,1.0,47,17,2.5,0.3,1.5,Browsing,7,4.3,10.0
454,Brenda Taylor,17,Other,West Deniseport,9th,3.4,9.0,56,3,2.1,7,8,7,1,1.0,74,12,1.6,1.3,1.0,Other,5,5.7,5.7
914,Chase Knapp,16,Other,Ashleyport,10th,9.0,7.1,73,5,0.4,9,5,6,1,1.9,29,19,2.5,2.5,1.1,Social Media,7,5.7,10.0
1200,Michelle Faulkner,13,Male,South Cassandraville,11th,6.4,7.7,51,7,0.5,9,2,6,0,0.1,146,20,2.0,3.6,0.7,Gaming,8,9.7,10.0
1275,Brandon Holden,15,Other,North Jermainestad,7th,3.5,6.5,82,2,2.4,1,2,3,0,0.3,53,17,1.3,2.1,0.6,Social Media,4,1.6,8.1
1867,Bradley Gomez,18,Other,Cookbury,9th,8.4,6.9,75,0,1.8,1,6,4,1,1.3,48,10,1.3,1.7,0.3,Browsing,5,3.8,10.0
38,Lauren Matthews,13,Male,Christineton,9th,8.3,6.2,65,9,1.3,5,6,8,1,1.3,144,5,2.3,0.0,1.5,Other,1,2.9,10.0
975,Michael Lowe,19,Female,Gregoryside,12th,4.8,5.6,84,5,1.4,7,10,3,0,1.9,95,8,2.3,2.5,0.9,Other,8,11.2,10.0
2771,Alexandra Koch,16,Other,North Thomas,11th,4.9,5.8,94,4,0.2,2,6,7,1,1.6,58,14,1.9,1.2,0.1,Other,8,7.3,9.1
984,Alyssa Massey,19,Other,Thomasmouth,10th,6.2,7.6,85,9,1.5,1,1,4,1,1.6,37,11,0.7,1.9,0.9,Education,8,8.9,7.9
1806,Jonathan Brown,16,Female,East Austin,7th,5.3,5.8,73,6,1.3,7,5,6,0,1.5,138,13,1.4,2.7,1.1,Education,4,4.0,10.0
1962,Taylor Miller,14,Male,Port Crystalview,12th,6.1,6.1,69,6,0.6,8,9,7,0,0.5,85,11,4.4,0.3,1.2,Browsing,6,5.8,10.0
1419,Whitney Sanchez,17,Female,West Danieltown,9th,8.9,7.2,87,9,1.4,3,2,5,1,1.4,21,7,2.6,1.3,0.8,Education,4,5.9,10.0
1285,Yesenia Vasquez,16,Other,South Ronald,10th,3.8,6.4,86,9,0.0,9,9,5,0,0.4,20,20,2.6,1.5,1.9,Browsing,1,2.5,9.1
40,Cameron Hansen,16,Female,North Christina,12th,1.7,6.8,68,9,0.8,5,9,1,1,0.7,107,18,2.4,0.6,0.0,Education,6,6.2,7.0
2541,Mrs. Gina Thomas,14,Male,Johnshire,7th,2.4,5.3,70,3,1.8,10,7,3,0,1.4,110,5,3.3,1.4,1.8,Education,6,2.9,7.6
170,Robert Decker,13,Male,Adammouth,11th,4.6,5.3,91,4,0.9,10,3,6,1,0.8,129,6,1.6,2.2,0.8,Social Media,6,3.4,9.5
1356,Joshua Benson,15,Male,Lake Mallory,9th,4.4,4.7,80,9,1.4,10,5,10,0,1.2,146,12,3.0,1.9,1.2,Gaming,1,7.2,10.0
738,Shelley Olson,16,Female,Port Steven,10th,4.4,9.5,84,5,0.9,1,2,10,0,0.9,71,13,3.2,1.9,0.0,Education,4,7.9,8.8
1591,Brianna Mcknight,19,Female,West Destiny,11th,6.3,5.6,88,2,0.0,6,5,8,0,0.0,68,10,1.9,1.0,0.8,Education,5,3.1,9.8
2700,Brett Bray,19,Female,West Christopherborough,8th,4.3,4.9,100,8,2.2,2,6,3,0,1.1,124,9,2.2,0.8,0.4,Browsing,10,4.0,9.1
1898,Ashley Choi,19,Male,Lake Jonathan,7th,2.8,7.9,99,5,1.3,1,5,5,0,1.0,86,13,2.5,1.8,1.4,Browsing,2,1.3,7.5
635,Patrick Flowers,15,Female,New Michael,12th,4.6,7.4,60,2,0.0,3,9,4,1,0.3,150,6,3.6,2.5,1.9,Social Media,4,3.7,10.0
2648,Jennifer Vang,19,Male,Robertland,7th,7.0,7.5,79,6,1.6,2,9,5,0,1.5,45,17,2.9,1.3,1.3,Education,10,1.5,10.0
1919,Marcus George,14,Female,Johnberg,9th,3.0,6.1,81,1,0.5,4,8,6,1,1.6,103,6,2.4,1.0,0.7,Other,4,5.1,6.6
1291,Judy Yu,14,Female,East Victorfurt,7th,5.4,5.1,92,1,0.0,1,4,1,1,0.9,146,8,3.1,1.7,1.4,Other,10,3.8,10.0
1381,Omar Cohen,19,Male,Lake Jesus,10th,3.3,6.8,90,4,1.0,6,5,2,0,1.1,36,9,0.9,0.8,0.4,Browsing,7,8.0,4.1
580,Tara Berry,13,Female,New Ian,7th,3.1,6.8,53,10,1.4,2,7,9,1,0.4,33,15,2.6,1.4,1.1,Other,9,6.8,7.4
329,Jonathan Nash,15,Male,Christinafurt,9th,4.5,5.3,62,7,0.0,4,1,9,0,0.6,44,17,1.6,1.7,1.0,Gaming,7,7.7,9.4
1643,Daniel Johnson,15,Female,Campbellborough,7th,1.5,8.3,52,0,0.5,9,6,8,1,1.5,107,12,1.5,2.2,0.3,Browsing,10,4.6,5.6
893,Whitney Montes,16,Male,West Taylor,10th,4.7,4.9,90,1,1.0,3,3,5,1,1.8,101,12,2.1,1.6,1.2,Gaming,6,6.4,10.0
1850,Richard Nichols,15,Other,New Dustin,7th,5.4,8.7,61,4,0.2,9,9,5,1,1.6,95,18,3.4,3.1,1.2,Browsing,4,4.0,10.0
781,Raymond Callahan,17,Other,Butlerstad,10th,3.8,6.4,78,1,0.7,6,6,8,0,1.0,25,7,2.8,2.5,1.6,Browsing,3,7.0,7.8
160,Michael Garcia,19,Other,Prestonfort,12th,2.2,8.2,60,5,2.0,10,7,3,1,0.5,70,10,3.4,1.1,2.3,Gaming,2,9.7,6.0
1546,Melanie Foster,19,Male,Michaelmouth,11th,5.6,7.0,55,3,0.4,7,1,8,1,1.1,24,8,1.3,0.9,0.8,Other,7,3.5,6.4
1934,Julie Jackson,18,Other,Judithton,10th,5.3,8.9,98,4,0.0,7,2,1,1,0.9,59,10,2.5,0.5,1.5,Social Media,1,10.5,7.0
2979,Manuel Hunt,14,Male,South Christopher,12th,3.6,4.8,88,5,0.7,4,8,2,0,0.3,21,11,2.9,2.1,0.1,Social Media,4,5.8,8.8
62,Ashley Velasquez,18,Male,Johnsonstad,7th,4.7,6.9,77,7,0.9,6,10,1,0,1.0,105,12,0.7,1.3,0.0,Education,8,8.3,7.8
850,Bradley Brooks,17,Other,Port David,12th,7.0,5.0,50,9,2.1,5,10,1,0,1.3,51,19,2.5,1.8,1.8,Other,10,7.9,10.0
2130,Tammy Taylor,15,Other,Port Michaelmouth,9th,6.0,5.6,67,5,1.1,3,1,3,0,1.2,63,7,1.4,2.5,0.1,Gaming,3,6.2,9.8
2893,Benjamin Baird,16,Male,Taylorview,7th,0.8,6.8,65,5,1.4,5,7,1,1,0.7,138,14,4.2,0.9,0.3,Other,6,6.5,8.1
1044,Thomas Johnson,13,Male,South John,10th,5.0,8.3,63,3,0.0,6,2,5,1,1.2,139,9,1.3,0.5,0.0,Social Media,8,3.8,7.2
2497,Michael Kemp,16,Other,West Catherine,11th,7.5,8.2,100,1,1.0,3,7,2,1,1.2,44,17,2.6,3.1,1.1,Education,1,5.3,10.0
2261,Michael Howard,14,Other,South Angelaburgh,10th,4.1,7.8,52,4,0.5,6,2,7,0,1.1,150,17,0.7,3.7,0.0,Gaming,4,3.8,10.0
2122,Sarah Smith,15,Other,Garciaport,9th,6.0,4.2,87,5,0.2,6,5,2,1,0.0,86,11,2.8,0.1,1.3,Gaming,6,4.4,10.0
1071,Melissa Bruce,15,Male,East Nancy,8th,0.8,6.7,66,1,0.9,7,3,5,0,0.6,104,20,2.4,0.0,1.9,Social Media,7,5.9,5.9
54,Peggy Bond,15,Other,East Laurieview,8th,4.5,7.8,93,5,1.0,7,7,2,1,1.3,83,17,2.6,1.2,2.4,Education,8,6.0,9.5
259,Joseph Sweeney,13,Other,Reyeston,11th,5.0,5.4,71,7,0.0,10,5,9,0,1.1,83,20,4.1,1.5,0.3,Social Media,2,4.6,10.0
506,Christopher Padilla,19,Male,Leeside,8th,8.6,6.6,78,10,0.9,2,8,6,1,1.1,108,16,2.1,2.2,0.7,Browsing,6,4.6,10.0
753,James Frazier,13,Male,Jenniferbury,7th,7.5,5.2,68,6,0.8,7,6,7,0,0.0,84,11,2.1,2.7,0.1,Browsing,3,6.8,10.0
1979,Gregory Foster,13,Other,New Samantha,12th,5.1,8.8,99,1,2.6,5,8,10,1,1.2,140,16,1.7,2.5,1.0,Other,5,7.3,10.0
2948,Andrea Howe DVM,15,Other,South Emily,7th,6.8,3.9,64,7,1.0,2,6,5,0,0.6,93,10,1.6,1.3,0.8,Browsing,7,4.3,10.0
2411,Susan Pineda,18,Female,New Charlesborough,8th,5.7,5.3,73,4,0.2,4,7,7,1,1.1,143,7,2.3,1.2,1.5,Education,9,5.3,10.0
1518,Neil Price,17,Female,South Melanieberg,8th,5.1,5.0,82,5,1.9,7,1,3,0,0.9,63,18,1.9,2.4,0.4,Education,10,7.1,10.0
2998,Norman Hughes,14,Other,Rebeccaton,7th,3.2,6.5,98,1,0.0,4,3,9,0,0.2,51,13,2.4,0.2,2.4,Social Media,9,5.9,6.2
2274,Desiree Thompson,18,Female,Galvanville,11th,5.3,7.5,97,9,2.3,10,1,10,0,0.6,109,5,1.8,1.1,1.4,Browsing,10,8.5,7.6
1390,Vanessa Hernandez,16,Male,Brownville,7th,5.3,8.7,91,2,2.2,6,7,8,1,1.1,146,15,2.3,2.5,1.0,Other,5,7.8,10.0
1267,Benjamin Peterson,13,Other,North Heatherhaven,7th,2.0,8.1,57,2,0.8,6,8,1,0,1.4,126,19,1.8,2.1,1.6,Gaming,1,5.6,8.2
2467,Joseph Garcia,19,Female,Ricardoport,10th,7.9,7.3,95,0,1.8,5,3,1,1,1.1,101,13,1.8,0.2,0.6,Social Media,8,5.3,10.0
1712,Kyle Davidson,15,Male,West Keith,11th,3.4,6.9,52,0,0.7,6,5,10,0,0.8,109,8,3.6,2.0,0.5,Education,6,8.1,9.3
772,Amanda Baker,13,Male,Alvarezview,11th,2.4,6.2,63,2,0.5,7,8,5,0,0.9,88,5,1.1,1.8,0.9,Social Media,1,4.5,5.0
2803,Sabrina Burns,16,Female,Dianeport,7th,4.2,7.6,57,0,0.5,8,8,4,1,1.6,102,5,3.2,2.4,0.7,Gaming,1,9.2,9.0
1808,Charles Solomon,13,Male,South Russellville,7th,2.2,4.1,68,9,0.0,3,9,3,0,0.9,137,7,1.7,1.0,0.0,Social Media,10,4.1,7.0
2686,Regina Bryan,18,Male,Georgemouth,9th,5.8,5.5,95,5,0.6,9,3,3,0,1.1,89,8,1.4,1.9,2.2,Education,6,6.7,9.7
1086,Jonathan Rodriguez,14,Male,Lake Melissaport,7th,4.8,6.9,90,3,0.0,5,3,9,1,0.6,64,11,1.2,3.1,1.1,Social Media,3,7.3,9.1
2258,Stacey Brown,15,Female,Mejiastad,8th,8.9,3.9,55,6,1.3,3,9,9,0,1.2,21,12,2.3,2.0,0.0,Gaming,10,2.8,10.0
1533,Steven Cook,17,Female,Gillview,12th,4.9,5.4,89,5,0.2,5,9,9,1,0.6,67,9,3.9,0.9,1.4,Browsing,8,7.3,10.0
1326,Nicole Nguyen,15,Male,South Joseph,7th,7.7,5.8,86,8,1.4,7,8,7,0,1.3,76,11,2.9,3.7,1.2,Browsing,5,8.6,10.0
2120,Robert Gibbs,14,Female,Lake Scottbury,9th,3.8,7.5,79,5,0.0,8,10,3,1,0.9,75,8,1.9,3.0,1.2,Gaming,4,5.6,8.0
1813,Ethan Ortega,19,Male,South Michelle,12th,3.7,7.0,52,0,2.1,8,2,8,0,1.6,119,14,3.2,3.4,0.8,Other,5,4.5,10.0
1715,Adam Chavez,19,Other,Gabrielside,7th,9.0,6.8,95,9,1.1,5,6,1,0,0.3,81,14,2.1,0.7,2.0,Gaming,2,4.2,10.0
2035,Nicole Jimenez,19,Other,Lake Anthony,10th,0.0,5.4,69,8,2.0,6,10,6,1,1.5,136,8,3.3,1.2,0.0,Gaming,3,3.7,6.1
2424,Kelsey Carter,18,Male,Sheafurt,9th,4.2,7.3,64,2,0.0,6,9,10,0,0.0,37,13,2.1,0.0,0.9,Browsing,8,4.0,6.0
2435,Richard Jordan,16,Other,Evelynborough,10th,2.2,8.8,92,6,0.5,10,9,2,1,0.3,80,19,2.2,1.8,1.2,Other,4,5.8,7.2
1682,Deanna Barnes,13,Male,East Aaronfort,11th,4.8,5.8,93,2,0.3,3,10,6,0,1.3,64,15,0.0,1.4,1.3,Education,7,3.4,7.6
2228,Shannon Allen,14,Male,Joshuaburgh,11th,6.6,5.7,75,3,0.3,6,1,8,1,1.1,68,16,1.8,1.3,0.5,Browsing,2,6.9,10.0
1164,Melinda Harris,19,Other,South Antonio,12th,3.5,5.1,86,5,2.4,3,8,10,0,1.4,148,19,0.9,3.7,0.7,Education,9,8.4,10.0
964,Mr. Jeffrey Park,13,Female,East Felicia,9th,3.7,6.1,82,0,3.1,9,2,5,0,1.0,119,14,2.7,0.5,1.0,Gaming,3,5.6,9.0
2903,Lucas Gonzalez,13,Male,West Tiffany,7th,4.1,8.6,88,1,1.1,6,3,4,0,0.8,21,17,2.8,0.7,0.0,Social Media,10,4.6,7.1
1663,Christopher Brown,13,Other,Petersonside,12th,4.2,7.0,53,1,0.7,1,6,6,1,0.4,85,18,3.1,0.5,1.1,Gaming,6,5.3,9.6
399,Michael Walters,17,Other,Mitchellhaven,12th,3.9,4.4,65,10,1.1,3,6,2,1,0.5,51,16,3.7,1.0,1.5,Other,6,5.9,10.0
585,Mariah Walsh,18,Other,East Matthew,10th,5.4,4.2,80,10,0.7,10,5,6,1,1.0,129,20,3.9,1.4,0.3,Education,3,5.3,10.0
949,Thomas Schneider,14,Other,New Jessechester,12th,5.1,10.0,95,7,1.7,10,2,7,0,1.1,67,8,2.8,1.6,1.9,Other,2,5.6,7.4
705,Dawn Solis,16,Male,West Beverlyton,10th,8.3,5.7,98,8,0.9,3,9,10,0,1.4,83,7,4.5,0.0,0.8,Other,3,6.1,10.0
432,Tyler Silva,14,Male,Robinsonfurt,8th,6.2,6.7,57,1,0.6,5,9,1,0,1.6,71,19,2.2,0.8,1.6,Gaming,6,6.9,10.0
293,Susan Hernandez,18,Female,East Juliaborough,9th,8.6,8.1,72,7,0.6,5,2,3,0,1.5,101,19,2.0,2.1,2.1,Social Media,5,2.9,10.0
146,Daniel Robinson,14,Male,Parksfurt,12th,7.4,6.4,81,9,0.4,4,10,4,1,1.4,116,6,1.2,0.0,1.0,Social Media,5,3.9,8.9
324,Rachel Garrett,16,Male,West Vanessaport,12th,3.3,5.7,83,10,0.8,7,5,8,1,1.6,120,7,2.8,2.9,2.2,Gaming,10,8.1,10.0
2109,Kathryn Phillips,14,Female,Hansonview,7th,4.4,6.8,76,8,2.4,9,1,10,0,0.4,74,13,3.0,2.3,0.3,Browsing,5,7.4,10.0
1166,Pamela Williams,16,Female,Lisashire,9th,4.7,5.2,72,1,2.3,6,4,1,1,1.7,26,13,1.6,0.3,0.7,Social Media,1,6.3,7.1
1453,Alyssa Ramirez,15,Male,East Natasha,12th,0.3,6.5,90,4,1.4,5,9,9,0,0.0,81,15,1.8,2.5,1.3,Other,4,5.0,6.0
3,Adrian Knox,13,Other,Lindseystad,11th,5.8,5.5,93,8,0.8,2,3,10,0,0.5,137,8,0.3,1.5,0.4,Education,6,5.7,9.2
577,Maxwell Garza,18,Female,Port Jennifer,8th,5.7,9.9,91,9,0.8,5,7,7,0,0.9,29,14,1.4,2.8,1.5,Education,3,9.2,8.3
2658,Holly Rollins,15,Other,Hancockstad,7th,5.1,8.4,85,0,1.3,6,1,4,0,1.5,127,20,3.0,0.6,0.8,Social Media,1,7.4,10.0
340,Alexandra Brown,19,Male,Butlertown,12th,6.7,5.8,95,6,0.0,4,8,10,1,0.9,53,11,2.4,1.4,1.7,Education,8,2.6,10.0
2540,William Pacheco,16,Other,Alexandrafurt,12th,5.8,7.8,87,2,0.6,7,10,6,0,1.0,110,13,3.1,2.5,0.8,Browsing,3,5.2,10.0
2936,Katherine Perez,17,Female,Lake Alisonside,9th,3.4,6.4,100,0,2.1,2,3,3,1,1.2,67,7,2.7,1.2,2.2,Other,4,6.0,6.8
926,Deborah Mendez,19,Male,West Charles,12th,5.7,4.8,64,1,1.0,9,10,8,1,2.0,106,13,4.5,1.5,0.0,Education,5,8.6,10.0
266,Christopher Walker,14,Other,South Kimberly,11th,7.5,6.2,65,5,0.9,1,9,5,0,0.5,77,20,1.8,0.6,0.2,Browsing,8,4.9,10.0
377,Alex Schneider,19,Male,West Rachelshire,9th,4.0,7.2,69,4,1.5,5,7,10,1,0.9,102,7,3.0,1.6,2.0,Other,6,6.3,8.4
2023,Jared Walker,13,Other,New Kimberlyberg,8th,5.2,7.4,93,4,2.3,2,7,5,0,1.9,47,15,1.4,1.5,0.8,Gaming,5,6.4,8.3
1464,Ryan Barnett,19,Male,Hannahside,10th,5.4,5.7,57,0,1.1,4,8,4,1,0.8,94,12,4.1,2.3,0.7,Other,2,8.5,10.0
272,Michele Galvan,14,Male,North Robertstad,7th,2.6,7.0,94,3,2.2,4,4,5,0,0.9,150,5,1.9,2.5,0.4,Gaming,10,8.3,7.5
697,Erika Jones,13,Male,New Jessemouth,8th,2.5,7.6,90,7,0.1,5,2,10,1,1.0,61,7,2.6,1.9,2.4,Browsing,3,2.1,5.8
2974,Allison Fisher,16,Male,Port Jacqueline,7th,3.6,7.0,100,1,0.0,4,5,7,1,0.9,90,13,3.6,1.5,1.4,Gaming,3,7.6,9.6
245,Daniel Mullen,17,Female,New Rebeccamouth,11th,6.0,5.6,89,5,0.9,1,7,8,0,1.6,112,19,2.7,1.8,1.1,Social Media,7,4.7,10.0
2814,David Castillo,13,Other,Moralesport,9th,5.7,5.8,50,3,0.6,5,7,7,0,1.1,121,18,2.4,2.4,0.8,Other,4,4.4,10.0
477,Angela Morales,14,Other,South Louis,8th,2.4,6.0,84,3,0.0,9,7,5,1,0.3,65,20,2.1,1.5,1.4,Gaming,8,4.0,8.3
2786,Jonathan Little,17,Female,West Kenneth,11th,7.3,6.6,97,2,0.2,5,7,4,1,1.2,74,13,3.0,1.5,0.8,Browsing,7,4.9,10.0
2844,Jesus Cruz,18,Other,East Ashleyview,11th,0.0,7.1,83,0,1.9,10,3,6,0,2.0,77,11,1.1,2.3,1.5,Education,6,9.0,3.6
